"subject id","activity","signal name","mean","std"
18,"laying","tBodyAccJerkMag",-0.9883,-0.9895
18,"sitting","tBodyAccJerkMag",-0.9899,-0.9912
18,"standing","tBodyAccJerkMag",-0.986,-0.986
18,"walking","tBodyAccJerkMag",-0.3793,-0.4254
18,"walking downstairs","tBodyAccJerkMag",-0.4665,-0.3825
18,"walking upstairs","tBodyAccJerkMag",-0.6015,-0.5793
18,"laying","tBodyGyroMag",-0.9807,-0.9806
18,"sitting","tBodyGyroMag",-0.9776,-0.9814
18,"standing","tBodyGyroMag",-0.963,-0.9598
18,"walking","tBodyGyroMag",-0.5005,-0.6085
18,"walking downstairs","tBodyGyroMag",-0.381,-0.508
18,"walking upstairs","tBodyGyroMag",-0.3691,-0.5281
18,"laying","tBodyGyroJerkMag",-0.9931,-0.9922
18,"sitting","tBodyGyroJerkMag",-0.9949,-0.9949
18,"standing","tBodyGyroJerkMag",-0.9887,-0.9885
18,"walking","tBodyGyroJerkMag",-0.6365,-0.7266
18,"walking downstairs","tBodyGyroJerkMag",-0.7017,-0.7442
18,"walking upstairs","tBodyGyroJerkMag",-0.7817,-0.8355
18,"laying","fBodyAcc X",-0.9852,-0.9843
18,"sitting","fBodyAcc X",-0.9931,-0.9949
18,"standing","fBodyAcc X",-0.9904,-0.9928
18,"walking","fBodyAcc X",-0.3715,-0.3781
18,"walking downstairs","fBodyAcc X",-0.3501,-0.2855
18,"walking upstairs","fBodyAcc X",-0.4651,-0.3506
18,"laying","fBodyAcc Y",-0.9849,-0.9867
18,"sitting","fBodyAcc Y",-0.9765,-0.975
18,"standing","fBodyAcc Y",-0.9612,-0.9529
18,"walking","fBodyAcc Y",-0.2436,-0.2673
18,"walking downstairs","fBodyAcc Y",-0.309,-0.2738
18,"walking upstairs","fBodyAcc Y",-0.3635,-0.1906
18,"laying","fBodyAcc Z",-0.9886,-0.9872
18,"sitting","fBodyAcc Z",-0.983,-0.9757
18,"standing","fBodyAcc Z",-0.9758,-0.9572
18,"walking","fBodyAcc Z",-0.4898,-0.4399
18,"walking downstairs","fBodyAcc Z",-0.5058,-0.4183
18,"walking upstairs","fBodyAcc Z",-0.5227,-0.2696
18,"laying","fBodyAccJerk X",-0.9864,-0.9866
18,"sitting","fBodyAccJerk X",-0.9919,-0.992
18,"standing","fBodyAccJerk X",-0.9895,-0.9903
18,"walking","fBodyAccJerk X",-0.4148,-0.376
18,"walking downstairs","fBodyAccJerk X",-0.4127,-0.4161
18,"walking upstairs","fBodyAccJerk X",-0.5894,-0.5753
18,"laying","fBodyAccJerk Y",-0.9859,-0.9862
18,"sitting","fBodyAccJerk Y",-0.9836,-0.9857
18,"standing","fBodyAccJerk Y",-0.9752,-0.9772
18,"walking","fBodyAccJerk Y",-0.3619,-0.3203
18,"walking downstairs","fBodyAccJerk Y",-0.466,-0.4645
18,"walking upstairs","fBodyAccJerk Y",-0.5797,-0.5855
18,"laying","fBodyAccJerk Z",-0.9891,-0.9907
18,"sitting","fBodyAccJerk Z",-0.9887,-0.9901
18,"standing","fBodyAccJerk Z",-0.9863,-0.9893
18,"walking","fBodyAccJerk Z",-0.6011,-0.6643
18,"walking downstairs","fBodyAccJerk Z",-0.6221,-0.6788
18,"walking upstairs","fBodyAccJerk Z",-0.7361,-0.7847
18,"laying","fBodyGyro X",-0.9924,-0.993
18,"sitting","fBodyGyro X",-0.99,-0.9926
18,"standing","fBodyGyro X",-0.9644,-0.9623
18,"walking","fBodyGyro X",-0.6097,-0.7349
18,"walking downstairs","fBodyGyro X",-0.4892,-0.5139
18,"walking upstairs","fBodyGyro X",-0.5923,-0.6007
18,"laying","fBodyGyro Y",-0.9856,-0.9835
18,"sitting","fBodyGyro Y",-0.9887,-0.9857
18,"standing","fBodyGyro Y",-0.9836,-0.9788
18,"walking","fBodyGyro Y",-0.5709,-0.4609
18,"walking downstairs","fBodyGyro Y",-0.6415,-0.6078
18,"walking upstairs","fBodyGyro Y",-0.6498,-0.4434
18,"laying","fBodyGyro Z",-0.985,-0.9865
18,"sitting","fBodyGyro Z",-0.983,-0.9828
18,"standing","fBodyGyro Z",-0.9743,-0.9748
18,"walking","fBodyGyro Z",-0.5382,-0.5484
18,"walking downstairs","fBodyGyro Z",-0.447,-0.544
18,"walking upstairs","fBodyGyro Z",-0.5044,-0.466
18,"laying","fBodyAccMag",-0.9868,-0.9876
18,"sitting","fBodyAccMag",-0.9848,-0.9822
18,"standing","fBodyAccMag",-0.9768,-0.9733
18,"walking","fBodyAccMag",-0.4244,-0.5656
18,"walking downstairs","fBodyAccMag",-0.242,-0.3443
18,"walking upstairs","fBodyAccMag",-0.4366,-0.4362
18,"laying","fBodyBodyAccJerkMag",-0.9885,-0.9897
18,"sitting","fBodyBodyAccJerkMag",-0.9904,-0.991
18,"standing","fBodyBodyAccJerkMag",-0.985,-0.9863
18,"walking","fBodyBodyAccJerkMag",-0.414,-0.4445
18,"walking downstairs","fBodyBodyAccJerkMag",-0.3834,-0.3866
18,"walking upstairs","fBodyBodyAccJerkMag",-0.5745,-0.5879
18,"laying","fBodyBodyGyroMag",-0.9843,-0.9815
18,"sitting","fBodyBodyGyroMag",-0.9865,-0.9813
18,"standing","fBodyBodyGyroMag",-0.9724,-0.9591
18,"walking","fBodyBodyGyroMag",-0.6203,-0.6689
18,"walking downstairs","fBodyBodyGyroMag",-0.6047,-0.5338
18,"walking upstairs","fBodyBodyGyroMag",-0.654,-0.533
18,"laying","fBodyBodyGyroJerkMag",-0.9919,-0.9927
18,"sitting","fBodyBodyGyroJerkMag",-0.9948,-0.995
18,"standing","fBodyBodyGyroJerkMag",-0.989,-0.9884
18,"walking","fBodyBodyGyroJerkMag",-0.7106,-0.7694
18,"walking downstairs","fBodyBodyGyroJerkMag",-0.7442,-0.7634
18,"walking upstairs","fBodyBodyGyroJerkMag",-0.8262,-0.8609
19,"laying","tBodyAcc X",0.2727,-0.965
19,"sitting","tBodyAcc X",0.2738,-0.9764
19,"standing","tBodyAcc X",0.2782,-0.9899
19,"walking","tBodyAcc X",0.2739,-0.0489
19,"walking downstairs","tBodyAcc X",0.2627,0.6269
19,"walking upstairs","tBodyAcc X",0.2421,-0.1287
19,"laying","tBodyAcc Y",-0.0171,-0.9734
19,"sitting","tBodyAcc Y",-0.0167,-0.9504
19,"standing","tBodyAcc Y",-0.0154,-0.9444
19,"walking","tBodyAcc Y",-0.0192,0.1818
19,"walking downstairs","tBodyAcc Y",-0.0146,0.5148
19,"walking upstairs","tBodyAcc Y",-0.0304,0.1763
19,"laying","tBodyAcc Z",-0.109,-0.9847
19,"sitting","tBodyAcc Z",-0.1087,-0.9519
19,"standing","tBodyAcc Z",-0.109,-0.9526
19,"walking","tBodyAcc Z",-0.1227,-0.1395
19,"walking downstairs","tBodyAcc Z",-0.1337,0.0493
19,"walking upstairs","tBodyAcc Z",-0.1511,-0.1905
19,"laying","tGravityAcc X",-0.68,-0.959
19,"sitting","tGravityAcc X",0.5814,-0.9694
19,"standing","tGravityAcc X",0.944,-0.9924
19,"walking","tGravityAcc X",0.9352,-0.9699
19,"walking downstairs","tGravityAcc X",0.8819,-0.8997
19,"walking upstairs","tGravityAcc X",0.8294,-0.9165
19,"laying","tGravityAcc Y",0.7256,-0.987
19,"sitting","tGravityAcc Y",0.3603,-0.97
19,"standing","tGravityAcc Y",-0.2239,-0.9714
19,"walking","tGravityAcc Y",-0.2233,-0.9587
19,"walking downstairs","tGravityAcc Y",-0.215,-0.9179
19,"walking upstairs","tGravityAcc Y",-0.3871,-0.901
19,"laying","tGravityAcc Z",0.6876,-0.9888
19,"sitting","tGravityAcc Z",0.4891,-0.9604
19,"standing","tGravityAcc Z",0.1306,-0.9589
19,"walking","tGravityAcc Z",-0.0898,-0.9292
19,"walking downstairs","tGravityAcc Z",-0.1261,-0.8994
19,"walking upstairs","tGravityAcc Z",-0.221,-0.8369
19,"laying","tBodyAccJerk X",0.0772,-0.9836
19,"sitting","tBodyAccJerk X",0.0754,-0.987
19,"standing","tBodyAccJerk X",0.0754,-0.9848
19,"walking","tBodyAccJerk X",0.0822,0.1103
19,"walking downstairs","tBodyAccJerk X",0.0731,0.5443
19,"walking upstairs","tBodyAccJerk X",0.0832,-0.1743
19,"laying","tBodyAccJerk Y",0.0111,-0.9745
19,"sitting","tBodyAccJerk Y",0.0138,-0.9793
19,"standing","tBodyAccJerk Y",0.0099,-0.9705
19,"walking","tBodyAccJerk Y",0.0144,0.0809
19,"walking downstairs","tBodyAccJerk Y",-0.0387,0.3553
19,"walking upstairs","tBodyAccJerk Y",0.0568,-0.0129
19,"laying","tBodyAccJerk Z",-0.001,-0.9883
19,"sitting","tBodyAccJerk Z",0.0017,-0.9867
19,"standing","tBodyAccJerk Z",0.0013,-0.9861
19,"walking","tBodyAccJerk Z",-0.0328,-0.1794
19,"walking downstairs","tBodyAccJerk Z",-0.0096,-0.02
19,"walking upstairs","tBodyAccJerk Z",0.0317,-0.4443
19,"laying","tBodyGyro X",-0.0312,-0.9814
19,"sitting","tBodyGyro X",-0.0214,-0.9846
19,"standing","tBodyGyro X",-0.0251,-0.9461
19,"walking","tBodyGyro X",-0.0275,-0.0264
19,"walking downstairs","tBodyGyro X",-0.2058,0.2677
19,"walking upstairs","tBodyGyro X",0.0389,-0.4068
19,"laying","tBodyGyro Y",-0.0953,-0.9636
19,"sitting","tBodyGyro Y",-0.052,-0.9598
19,"standing","tBodyGyro Y",-0.0631,-0.9696
19,"walking","tBodyGyro Y",-0.0752,-0.1144
19,"walking downstairs","tBodyGyro Y",0.0275,0.0483
19,"walking upstairs","tBodyGyro Y",-0.1345,-0.1726
19,"laying","tBodyGyro Z",0.1086,-0.9732
19,"sitting","tBodyGyro Z",0.0969,-0.9656
19,"standing","tBodyGyro Z",0.0711,-0.9607
19,"walking","tBodyGyro Z",0.0798,-0.1042
19,"walking downstairs","tBodyGyro Z",0.164,-0.0314
19,"walking upstairs","tBodyGyro Z",-2e-04,-0.1101
19,"laying","tBodyGyroJerk X",-0.0956,-0.9761
19,"sitting","tBodyGyroJerk X",-0.101,-0.9885
19,"standing","tBodyGyroJerk X",-0.099,-0.9751
19,"walking","tBodyGyroJerk X",-0.0832,0.0801
19,"walking downstairs","tBodyGyroJerk X",-0.0337,0.1791
19,"walking upstairs","tBodyGyroJerk X",-0.1018,-0.2394
19,"laying","tBodyGyroJerk Y",-0.0371,-0.9846
19,"sitting","tBodyGyroJerk Y",-0.0425,-0.9875
19,"standing","tBodyGyroJerk Y",-0.0423,-0.9881
19,"walking","tBodyGyroJerk Y",-0.0307,-0.2916
19,"walking downstairs","tBodyGyroJerk Y",-0.0395,-0.0146
19,"walking upstairs","tBodyGyroJerk Y",-0.0346,-0.4921
19,"laying","tBodyGyroJerk Z",-0.0599,-0.987
19,"sitting","tBodyGyroJerk Z",-0.0591,-0.9853
19,"standing","tBodyGyroJerk Z",-0.0524,-0.9835
19,"walking","tBodyGyroJerk Z",-0.0603,-0.2135
19,"walking downstairs","tBodyGyroJerk Z",-0.0546,0.1166
19,"walking upstairs","tBodyGyroJerk Z",-0.0534,-0.3754
19,"laying","tBodyAccMag",-0.9663,-0.9632
19,"sitting","tBodyAccMag",-0.9621,-0.9518
19,"standing","tBodyAccMag",-0.9605,-0.9625
19,"walking","tBodyAccMag",0.0648,-0.0994
19,"walking downstairs","tBodyAccMag",0.6446,0.4135
19,"walking upstairs","tBodyAccMag",0.0174,-0.1777
19,"laying","tGravityAccMag",-0.9663,-0.9632
19,"sitting","tGravityAccMag",-0.9621,-0.9518
19,"standing","tGravityAccMag",-0.9605,-0.9625
19,"walking","tGravityAccMag",0.0648,-0.0994
19,"walking downstairs","tGravityAccMag",0.6446,0.4135
19,"walking upstairs","tGravityAccMag",0.0174,-0.1777
19,"laying","tBodyAccJerkMag",-0.9848,-0.9807
19,"sitting","tBodyAccJerkMag",-0.9864,-0.9842
19,"standing","tBodyAccJerkMag",-0.9831,-0.9796
19,"walking","tBodyAccJerkMag",0.1095,0.0357
19,"walking downstairs","tBodyAccJerkMag",0.4345,0.4506
19,"walking upstairs","tBodyAccJerkMag",-0.1142,-0.2841
19,"laying","tBodyGyroMag",-0.9533,-0.9559
19,"sitting","tBodyGyroMag",-0.9422,-0.9505
19,"standing","tBodyGyroMag",-0.9417,-0.938
19,"walking","tBodyGyroMag",0.1,-0.0218
19,"walking downstairs","tBodyGyroMag",0.418,0.2378
19,"walking upstairs","tBodyGyroMag",-0.0616,-0.2644
19,"laying","tBodyGyroJerkMag",-0.9853,-0.9802
19,"sitting","tBodyGyroJerkMag",-0.9895,-0.9858
19,"standing","tBodyGyroJerkMag",-0.9858,-0.9831
19,"walking","tBodyGyroJerkMag",-0.1647,-0.2715
19,"walking downstairs","tBodyGyroJerkMag",0.0876,-0.0439
19,"walking upstairs","tBodyGyroJerkMag",-0.3728,-0.5074
19,"laying","fBodyAcc X",-0.9745,-0.9621
19,"sitting","fBodyAcc X",-0.9792,-0.9752
19,"standing","fBodyAcc X",-0.9874,-0.9912
19,"walking","fBodyAcc X",-0.03,-0.0579
19,"walking downstairs","fBodyAcc X",0.537,0.6585
19,"walking upstairs","fBodyAcc X",-0.1569,-0.1199
19,"laying","fBodyAcc Y",-0.9728,-0.9748
19,"sitting","fBodyAcc Y",-0.9608,-0.9481
19,"standing","fBodyAcc Y",-0.9529,-0.9432
19,"walking","fBodyAcc Y",0.1693,0.1126
19,"walking downstairs","fBodyAcc Y",0.4945,0.4279
19,"walking upstairs","fBodyAcc Y",0.1118,0.1326
19,"laying","fBodyAcc Z",-0.9853,-0.9847
19,"sitting","fBodyAcc Z",-0.9663,-0.9475
19,"standing","fBodyAcc Z",-0.9685,-0.9478
19,"walking","fBodyAcc Z",-0.1044,-0.2339
19,"walking downstairs","fBodyAcc Z",0.1107,-0.0784
19,"walking upstairs","fBodyAcc Z",-0.2196,-0.24
19,"laying","fBodyAccJerk X",-0.9835,-0.9853
19,"sitting","fBodyAccJerk X",-0.9868,-0.9886
19,"standing","fBodyAccJerk X",-0.985,-0.9859
19,"walking","fBodyAccJerk X",0.0336,0.0908
19,"walking downstairs","fBodyAccJerk X",0.4743,0.4768
19,"walking upstairs","fBodyAccJerk X",-0.2053,-0.2173
19,"laying","fBodyAccJerk Y",-0.9749,-0.976
19,"sitting","fBodyAccJerk Y",-0.9791,-0.981
19,"standing","fBodyAccJerk Y",-0.97,-0.9736
19,"walking","fBodyAccJerk Y",0.0107,0.0854
19,"walking downstairs","fBodyAccJerk Y",0.2767,0.3498
19,"walking upstairs","fBodyAccJerk Y",-0.0739,-0.0132
19,"laying","fBodyAccJerk Z",-0.9865,-0.9886
19,"sitting","fBodyAccJerk Z",-0.984,-0.9882
19,"standing","fBodyAccJerk Z",-0.9835,-0.9875
19,"walking","fBodyAccJerk Z",-0.1294,-0.2278
19,"walking downstairs","fBodyAccJerk Z",0.0596,-0.0984
19,"walking upstairs","fBodyAccJerk Z",-0.3807,-0.5077
19,"laying","fBodyGyro X",-0.9742,-0.9839
19,"sitting","fBodyGyro X",-0.9817,-0.9856
19,"standing","fBodyGyro X",-0.9479,-0.9466
19,"walking","fBodyGyro X",0.2281,-0.1084
19,"walking downstairs","fBodyGyro X",0.475,0.1966
19,"walking upstairs","fBodyGyro X",-0.1945,-0.4775
19,"laying","fBodyGyro Y",-0.9721,-0.9598
19,"sitting","fBodyGyro Y",-0.9682,-0.9556
19,"standing","fBodyGyro Y",-0.9751,-0.967
19,"walking","fBodyGyro Y",-0.0974,-0.133
19,"walking downstairs","fBodyGyro Y",0.1471,-0.0285
19,"walking upstairs","fBodyGyro Y",-0.2254,-0.1499
19,"laying","fBodyGyro Z",-0.9739,-0.9754
19,"sitting","fBodyGyro Z",-0.9682,-0.9679
19,"standing","fBodyGyro Z",-0.9651,-0.9632
19,"walking","fBodyGyro Z",-0.0105,-0.2203
19,"walking downstairs","fBodyGyro Z",0.2107,-0.2159
19,"walking upstairs","fBodyGyro Z",-0.0661,-0.2075
19,"laying","fBodyAccMag",-0.972,-0.9641
19,"sitting","fBodyAccMag",-0.9626,-0.9528
19,"standing","fBodyAccMag",-0.9689,-0.9643
19,"walking","fBodyAccMag",0.0322,-0.3248
19,"walking downstairs","fBodyAccMag",0.5866,0.0829
19,"walking upstairs","fBodyAccMag",-0.0796,-0.3683
19,"laying","fBodyBodyAccJerkMag",-0.9806,-0.9795
19,"sitting","fBodyBodyAccJerkMag",-0.9838,-0.9837
19,"standing","fBodyBodyAccJerkMag",-0.9791,-0.9792
19,"walking","fBodyBodyAccJerkMag",0.073,-0.0223
19,"walking downstairs","fBodyBodyAccJerkMag",0.5384,0.3163
19,"walking upstairs","fBodyBodyAccJerkMag",-0.1874,-0.4347
19,"laying","fBodyBodyGyroMag",-0.9656,-0.9575
19,"sitting","fBodyBodyGyroMag",-0.9642,-0.9505
19,"standing","fBodyBodyGyroMag",-0.9586,-0.9367
19,"walking","fBodyBodyGyroMag",-0.0952,-0.1416
19,"walking downstairs","fBodyBodyGyroMag",0.204,0.032
19,"walking upstairs","fBodyBodyGyroMag",-0.2888,-0.3771
19,"laying","fBodyBodyGyroJerkMag",-0.9819,-0.9793
19,"sitting","fBodyBodyGyroJerkMag",-0.9867,-0.9854
19,"standing","fBodyBodyGyroJerkMag",-0.9845,-0.9822
19,"walking","fBodyBodyGyroJerkMag",-0.2624,-0.3361
19,"walking downstairs","fBodyBodyGyroJerkMag",-0.0229,-0.1433
19,"walking upstairs","fBodyBodyGyroJerkMag",-0.4772,-0.5883
20,"laying","tBodyAcc X",0.2395,-0.9622
20,"sitting","tBodyAcc X",0.278,-0.9831
20,"standing","tBodyAcc X",0.2781,-0.9672
20,"walking","tBodyAcc X",0.2726,-0.2083
20,"walking downstairs","tBodyAcc X",0.2961,0.0745
20,"walking upstairs","tBodyAcc X",0.2521,-0.1161
20,"laying","tBodyAcc Y",-0.0144,-0.9641
20,"sitting","tBodyAcc Y",-0.0147,-0.9361
20,"standing","tBodyAcc Y",-0.0181,-0.8754
20,"walking","tBodyAcc Y",-0.0212,0.4898
20,"walking downstairs","tBodyAcc Y",-0.0096,0.6169
20,"walking upstairs","tBodyAcc Y",-0.0282,0.1522
20,"laying","tBodyAcc Z",-0.1043,-0.9726
20,"sitting","tBodyAcc Z",-0.1084,-0.9291
20,"standing","tBodyAcc Z",-0.1004,-0.9131
20,"walking","tBodyAcc Z",-0.1135,-0.2287
20,"walking downstairs","tBodyAcc Z",-0.1046,-0.1609
20,"walking upstairs","tBodyAcc Z",-0.121,-0.2292
20,"laying","tGravityAcc X",-0.4724,-0.9287
20,"sitting","tGravityAcc X",0.9245,-0.9858
20,"standing","tGravityAcc X",0.9112,-0.9819
20,"walking","tGravityAcc X",0.9,-0.9703
20,"walking downstairs","tGravityAcc X",0.9197,-0.9405
20,"walking upstairs","tGravityAcc X",0.7771,-0.9314
20,"laying","tGravityAcc Y",0.8649,-0.976
20,"sitting","tGravityAcc Y",0.0733,-0.967
20,"standing","tGravityAcc Y",-0.3059,-0.9575
20,"walking","tGravityAcc Y",-0.3444,-0.962
20,"walking downstairs","tGravityAcc Y",-0.2774,-0.9086
20,"walking upstairs","tGravityAcc Y",-0.4799,-0.9246
20,"laying","tGravityAcc Z",0.4776,-0.9765
20,"sitting","tGravityAcc Z",0.1517,-0.9359
20,"standing","tGravityAcc Z",0.0709,-0.9424
20,"walking","tGravityAcc Z",-0.0351,-0.9539
20,"walking downstairs","tGravityAcc Z",-0.0283,-0.9197
20,"walking upstairs","tGravityAcc Z",-0.1301,-0.9041
20,"laying","tBodyAccJerk X",0.0893,-0.9843
20,"sitting","tBodyAccJerk X",0.0747,-0.9821
20,"standing","tBodyAccJerk X",0.0764,-0.9595
20,"walking","tBodyAccJerk X",0.0841,-0.0906
20,"walking downstairs","tBodyAccJerk X",0.0695,-0.1357
20,"walking upstairs","tBodyAccJerk X",0.0836,-0.1857
20,"laying","tBodyAccJerk Y",0.0011,-0.977
20,"sitting","tBodyAccJerk Y",0.006,-0.9709
20,"standing","tBodyAccJerk Y",0.0117,-0.9356
20,"walking","tBodyAccJerk Y",-0.0211,0.2443
20,"walking downstairs","tBodyAccJerk Y",0.0044,0.2897
20,"walking upstairs","tBodyAccJerk Y",0.0066,-0.2608
20,"laying","tBodyAccJerk Z",-0.0031,-0.985
20,"sitting","tBodyAccJerk Z",0.0016,-0.9765
20,"standing","tBodyAccJerk Z",-0.0061,-0.9589
20,"walking","tBodyAccJerk Z",0.0063,-0.3877
20,"walking downstairs","tBodyAccJerk Z",-0.0025,-0.3815
20,"walking upstairs","tBodyAccJerk Z",-0.0245,-0.5136
20,"laying","tBodyGyro X",-0.0232,-0.9845
20,"sitting","tBodyGyro X",-0.0364,-0.9763
20,"standing","tBodyGyro X",-0.0241,-0.8867
20,"walking","tBodyGyro X",-0.0234,-0.2329
20,"walking downstairs","tBodyGyro X",-0.1114,-0.2049
20,"walking upstairs","tBodyGyro X",0.0659,-0.4927
20,"laying","tBodyGyro Y",-0.0955,-0.9729
20,"sitting","tBodyGyro Y",-0.0651,-0.9601
20,"standing","tBodyGyro Y",-0.0698,-0.9039
20,"walking","tBodyGyro Y",-0.0741,0.0858
20,"walking downstairs","tBodyGyro Y",0.0139,-0.1468
20,"walking upstairs","tBodyGyro Y",-0.1747,-0.1047
20,"laying","tBodyGyro Z",0.1237,-0.9724
20,"sitting","tBodyGyro Z",0.0643,-0.9458
20,"standing","tBodyGyro Z",0.0774,-0.9073
20,"walking","tBodyGyro Z",0.0851,-0.1657
20,"walking downstairs","tBodyGyro Z",0.1039,0.1597
20,"walking upstairs","tBodyGyro Z",0.0587,0.1841
20,"laying","tBodyGyroJerk X",-0.0995,-0.9893
20,"sitting","tBodyGyroJerk X",-0.096,-0.9774
20,"standing","tBodyGyroJerk X",-0.102,-0.9216
20,"walking","tBodyGyroJerk X",-0.068,-0.2532
20,"walking downstairs","tBodyGyroJerk X",-0.0453,-0.2492
20,"walking upstairs","tBodyGyroJerk X",-0.1484,-0.4711
20,"laying","tBodyGyroJerk Y",-0.0388,-0.9815
20,"sitting","tBodyGyroJerk Y",-0.0407,-0.9797
20,"standing","tBodyGyroJerk Y",-0.0432,-0.9476
20,"walking","tBodyGyroJerk Y",-0.0514,-0.1276
20,"walking downstairs","tBodyGyroJerk Y",-0.0577,-0.3346
20,"walking upstairs","tBodyGyroJerk Y",-0.019,-0.394
20,"laying","tBodyGyroJerk Z",-0.061,-0.9867
20,"sitting","tBodyGyroJerk Z",-0.0466,-0.9797
20,"standing","tBodyGyroJerk Z",-0.0518,-0.9487
20,"walking","tBodyGyroJerk Z",-0.0549,-0.227
20,"walking downstairs","tBodyGyroJerk Z",-0.0615,0.0031
20,"walking upstairs","tBodyGyroJerk Z",-0.0519,-0.2539
20,"laying","tBodyAccMag",-0.9607,-0.9395
20,"sitting","tBodyAccMag",-0.9527,-0.9378
20,"standing","tBodyAccMag",-0.9224,-0.9107
20,"walking","tBodyAccMag",0.0394,-0.1569
20,"walking downstairs","tBodyAccMag",0.2219,0.1726
20,"walking upstairs","tBodyAccMag",0.0087,-0.1983
20,"laying","tGravityAccMag",-0.9607,-0.9395
20,"sitting","tGravityAccMag",-0.9527,-0.9378
20,"standing","tGravityAccMag",-0.9224,-0.9107
20,"walking","tGravityAccMag",0.0394,-0.1569
20,"walking downstairs","tGravityAccMag",0.2219,0.1726
20,"walking upstairs","tGravityAccMag",0.0087,-0.1983
20,"laying","tBodyAccJerkMag",-0.9847,-0.9802
20,"sitting","tBodyAccJerkMag",-0.9788,-0.9725
20,"standing","tBodyAccJerkMag",-0.9566,-0.9385
20,"walking","tBodyAccJerkMag",-0.0429,0.0211
20,"walking downstairs","tBodyAccJerkMag",-0.0613,0.0467
20,"walking upstairs","tBodyAccJerkMag",-0.2556,-0.2394
20,"laying","tBodyGyroMag",-0.9604,-0.9622
20,"sitting","tBodyGyroMag",-0.9396,-0.9411
20,"standing","tBodyGyroMag",-0.8837,-0.8437
20,"walking","tBodyGyroMag",0.0686,-0.0368
20,"walking downstairs","tBodyGyroMag",0.0938,-0.0306
20,"walking upstairs","tBodyGyroMag",0.0223,-0.2539
20,"laying","tBodyGyroJerkMag",-0.9867,-0.9811
20,"sitting","tBodyGyroJerkMag",-0.983,-0.9751
20,"standing","tBodyGyroJerkMag",-0.9479,-0.9263
20,"walking","tBodyGyroJerkMag",-0.1949,-0.1499
20,"walking downstairs","tBodyGyroJerkMag",-0.2682,-0.2756
20,"walking upstairs","tBodyGyroJerkMag",-0.3719,-0.4554
20,"laying","fBodyAcc X",-0.9657,-0.961
20,"sitting","fBodyAcc X",-0.9812,-0.984
20,"standing","fBodyAcc X",-0.9619,-0.9698
20,"walking","fBodyAcc X",-0.1474,-0.235
20,"walking downstairs","fBodyAcc X",-0.0343,0.113
20,"walking upstairs","fBodyAcc X",-0.1404,-0.1084
20,"laying","fBodyAcc Y",-0.9656,-0.965
20,"sitting","fBodyAcc Y",-0.9452,-0.935
20,"standing","fBodyAcc Y",-0.8982,-0.8725
20,"walking","fBodyAcc Y",0.4035,0.4384
20,"walking downstairs","fBodyAcc Y",0.5242,0.5602
20,"walking upstairs","fBodyAcc Y",-0.0294,0.1645
20,"laying","fBodyAcc Z",-0.9764,-0.9719
20,"sitting","fBodyAcc Z",-0.9476,-0.9249
20,"standing","fBodyAcc Z",-0.93,-0.911
20,"walking","fBodyAcc Z",-0.2722,-0.2665
20,"walking downstairs","fBodyAcc Z",-0.1881,-0.2139
20,"walking upstairs","fBodyAcc Z",-0.3184,-0.2424
20,"laying","fBodyAccJerk X",-0.9839,-0.9862
20,"sitting","fBodyAccJerk X",-0.9822,-0.9836
20,"standing","fBodyAccJerk X",-0.9597,-0.9631
20,"walking","fBodyAccJerk X",-0.1387,-0.1222
20,"walking downstairs","fBodyAccJerk X",-0.1994,-0.1473
20,"walking upstairs","fBodyAccJerk X",-0.2562,-0.1871
20,"laying","fBodyAccJerk Y",-0.9772,-0.9785
20,"sitting","fBodyAccJerk Y",-0.9712,-0.9728
20,"standing","fBodyAccJerk Y",-0.9357,-0.9405
20,"walking","fBodyAccJerk Y",0.1579,0.2556
20,"walking downstairs","fBodyAccJerk Y",0.2058,0.2931
20,"walking upstairs","fBodyAccJerk Y",-0.3122,-0.255
20,"laying","fBodyAccJerk Z",-0.9829,-0.9857
20,"sitting","fBodyAccJerk Z",-0.9732,-0.9785
20,"standing","fBodyAccJerk Z",-0.9527,-0.964
20,"walking","fBodyAccJerk Z",-0.346,-0.4277
20,"walking downstairs","fBodyAccJerk Z",-0.3562,-0.4053
20,"walking upstairs","fBodyAccJerk Z",-0.4928,-0.5332
20,"laying","fBodyGyro X",-0.9826,-0.9852
20,"sitting","fBodyGyro X",-0.9699,-0.9784
20,"standing","fBodyGyro X",-0.881,-0.8905
20,"walking","fBodyGyro X",-0.0936,-0.2799
20,"walking downstairs","fBodyGyro X",-0.063,-0.2534
20,"walking upstairs","fBodyGyro X",-0.3727,-0.532
20,"laying","fBodyGyro Y",-0.9731,-0.9731
20,"sitting","fBodyGyro Y",-0.9646,-0.958
20,"standing","fBodyGyro Y",-0.9106,-0.9012
20,"walking","fBodyGyro Y",0.031,0.1077
20,"walking downstairs","fBodyGyro Y",-0.1381,-0.16
20,"walking upstairs","fBodyGyro Y",-0.1623,-0.079
20,"laying","fBodyGyro Z",-0.9723,-0.975
20,"sitting","fBodyGyro Z",-0.951,-0.9492
20,"standing","fBodyGyro Z",-0.9114,-0.9149
20,"walking","fBodyGyro Z",-0.1089,-0.265
20,"walking downstairs","fBodyGyro Z",0.257,0.0183
20,"walking upstairs","fBodyGyro Z",0.1151,0.0955
20,"laying","fBodyAccMag",-0.9528,-0.9419
20,"sitting","fBodyAccMag",-0.9469,-0.9422
